"","Year","Region","SiteCode","TidalHeight","Transect","LongestBladeLengthMean","LongestBladeLengthSe","LongestBladeWidthMean","SheathLengthMean","SheathLengthSe","EpiphyteBladeAreaMean","EpiphyteDryMassMean","EpiphytePerAreaMean","EpiphytePerAreaSe","DensityShootsMean","DensityShootsSd","DensityShootsSe","PercentSeagrassMean","PercentBareMean","PercentOtherMean","PrevalenceMean","SeverityMean","LesionAreaMean","CountBlades","Percent","CountBrokenTip","BladeAreaMean","Meadow","TempAnomTot_January","TempAnomTot_February","TempAnomTot_March","TempAnomTot_April","TempAnomTot_May","TempAnomTot_June","TempAnomTot_July","TempAnomTot_August","TempAnomTot_September","TempAnomWarm_January","TempAnomWarm_February","TempAnomWarm_March","TempAnomWarm_April","TempAnomWarm_May","TempAnomWarm_June","TempAnomWarm_July","TempAnomWarm_August","TempAnomWarm_September","TempAnomCold_January","TempAnomCold_February","TempAnomCold_March","TempAnomCold_April","TempAnomCold_May","TempAnomCold_June","TempAnomCold_July","TempAnomCold_August","TempAnomCold_September","year","region","site_unique_code","epifauna_per_g_transect_all","epifauna_per_g_transect_large","ampithoid_per_g_transect_all","ampithoid_per_g_transect_large","lacuna_per_g_transect_all","lacuna_per_g_transect_large","idoteid_per_g_transect_all","idoteid_per_g_transect_large","epifauna_log_per_g_transect_all","epifauna_log_per_g_transect_large","ampithoid_log_per_g_transect_all","ampithoid_log_per_g_transect_large","lacuna_log_per_g_transect_all","lacuna_log_per_g_transect_large","idoteid_log_per_g_transect_all","idoteid_log_per_g_transect_large","richness_site_all","richness_site_large","GrazingScarsMeanTransect","Salinity","TransectBeginDecimalLatitude","TransectBeginDecimalLongitude","TransectEndDecimalLatitude","TransectEndDecimalLongitude","CanopyHeight","Structure","StructureLog","EpiphytePerAreaMeanMg","DensityLog","Seagrass.WetMass.g","Macroalgae.WetMass.g","macrophyte_wet_mass_g","richness_sample_all","richness_sample_large","richness_site_all","richness_site_large","epifauna_abundance_total","epifauna_abundance_large","mollusca_abundance_all","mollusca_abundance_large","crustacea_abundance_all","crustacea_abundance_large","amphipod_abundance_all","amphipod_abundance_large","gastropod_abundance_all","gastropod_abundance_large","isopod_abundance_all","isopod_abundance_large","ampithoid_abundance_all","ampithoid_abundance_large","idoteid_abundance_all","idoteid_abundance_large","lacuna_abundance_all","lacuna_abundance_large","region","site","year","site.unique.no.year","simpsons","shannon","simpsons.sqrt","shannon.sqrt","abundance","richness"
"WA.E.U1.2019",2019,"WA","E","U",1,683.2,62.4358871163052,7.4,146.2,21.9303442745434,41.375219884,0.0401400000000001,0.00091610010304349,0.00013554782730528,45,27.0061721340388,6.7515430335097,0.225,0.2875,0.675,0.55,0.0129745501825207,0.33478156389,20,1,6,43.98116378949,"WA_E",16.6019696969697,-0.24243434343434,-3.49193939393942,9.19339393939395,11.8248585858588,20.0878585858586,5.9359292929292,10.3998787878787,0.324191919191799,16.6114949494949,2.70723232323233,2.13383838383839,9.24272727272728,12.5669292929295,20.2823737373737,12.7411616161616,11.5240909090909,5.9363636363636,-0.00952525252525937,-2.94966666666667,-5.62577777777781,-0.0493333333333297,-0.742070707070699,-0.1945151515151,-6.8052323232324,-1.1242121212122,-5.6121717171718,2019,"WA","WA.E.2019",0.329657156557181,0.329657156557181,0,0,0.299688324142891,0.299688324142891,0,0,-0.46895923041655,-0.46895923041655,-2,-2,-0.509075168088164,-0.509075168088164,-2,-2,16,14,0.4,33,48.563353,-122.93589,48.563464,-122.935449,829.4,373.23,2.57197654480334,0.91610010304349,1.65321251377534,111.749,0,111.749,13,13,42,42,225,225,0,0,213,213,209,209,0,0,2,2,0,0,1,1,0,0,"BB","B","2019","BB.B",0.160794005102041,0.437217923774454,0.658572764337869,1.56549888456686,224,9
"WA.E.U2.2019",2019,"WA","E","U",2,674.4,133.115964482101,8.6,124.2,16.0449368961053,45.3482694826,0.03438,0.0009357711032449,0.00019525906988604,17,13.6137185711081,3.40342964277702,0.15,0.675,0.275,0.45,0.0277145431595539,0.67803327393,20,1,5,42.53770992593,"WA_E",16.6019696969697,-0.24243434343434,-3.49193939393942,9.19339393939395,11.8248585858588,20.0878585858586,5.9359292929292,10.3998787878787,0.324191919191799,16.6114949494949,2.70723232323233,2.13383838383839,9.24272727272728,12.5669292929295,20.2823737373737,12.7411616161616,11.5240909090909,5.9363636363636,-0.00952525252525937,-2.94966666666667,-5.62577777777781,-0.0493333333333297,-0.742070707070699,-0.1945151515151,-6.8052323232324,-1.1242121212122,-5.6121717171718,2019,"WA","WA.E.2019",1.01925033140808,0.867849486849038,0.018772292096865,0.018772292096865,0.177376877952452,0.149218439807154,0.00938614604843251,0.00938614604843251,-0.0986386908761886,-0.151008091600283,-1.66144947320907,-1.66144947320907,-0.777892329570477,-0.828099986361577,-1.77051276969145,-1.77051276969145,16,14,0.6,34,48.563431,-122.935569,48.563472,-122.935286,798.6,135.762,2.13277822723659,0.9357711032449,1.23044892137827,64.34,0,64.34,34,34,70,70,125,125,9,9,50,50,29,29,9,9,8,8,0,0,0,0,0,0,"BB","B","2020","BB.B",0.91350156087409,2.63593669454152,0.93863965649438,2.88140188070942,124,20
"WA.E.U3.2019",2019,"WA","E","U",3,617.8,57.0564632622808,8.8,142.2,8.05232885567896,42.8960025936,0.0491999999999999,0.00118475665009559,0.0001673633441251,47,15.790292376436,3.947573094109,0.55,0.45,0,0.35,0.0453908212490106,0.6347351232,20,1,1,36.3860736324,"WA_E",16.6019696969697,-0.24243434343434,-3.49193939393942,9.19339393939395,11.8248585858588,20.0878585858586,5.9359292929292,10.3998787878787,0.324191919191799,16.6114949494949,2.70723232323233,2.13383838383839,9.24272727272728,12.5669292929295,20.2823737373737,12.7411616161616,11.5240909090909,5.9363636363636,-0.00952525252525937,-2.94966666666667,-5.62577777777781,-0.0493333333333297,-0.742070707070699,-0.1945151515151,-6.8052323232324,-1.1242121212122,-5.6121717171718,2019,"WA","WA.E.2019",2.88603516465093,2.41591952021041,0.0976042337438242,0.0887295443579527,0.502690871190238,0.476066803032623,0.00887468938587149,0.00887468938587149,0.458083383740374,0.383604177420102,-1.02172727732207,-1.04761882779692,-0.293649265040634,-0.321138081516875,-1.77837336751433,-1.77837336751433,16,14,0.4,34,48.563467,-122.93524,48.563531,-122.934977,760,357.2,2.55291145021651,1.18475665009559,1.67209785793572,63.95,0,63.95,16,16,60,60,51,51,2,2,38,38,28,28,2,2,4,4,0,0,0,0,1,1,"BB","B","2021","BB.B",0.7216,1.69882151839216,0.864452677897184,2.15436544806351,50,10
"OR.A.L4.2019",2019,"OR","A","L",4,1464.6,83.7207262271416,8.6,396.6,17.1918585382733,103.692,0.476,0.00411346454425226,0.00069974006142104,94.4444444444444,77.7777777777778,19.4444444444444,0.25,0,0.035,0.0526315789473684,0.00041302595397925,0.00363336757894737,19,0.95,7,93.2747894736842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",1.81490151875765,0.612545292568953,0.0731966172038112,0.0731966172038112,0.24971609769081,0.0206645726566375,0.10821798023526,0.0907072987195358,0.259371383127797,-0.220272666699596,-1.11434808171989,-1.11434808171989,-0.590605907397147,-1.64481798357991,-1.0111067792529,-1.05664868465244,18,14,0,NA,43.346417,-124.318034,43.346268,-124.318185,1861.2,1757.8,3.2449694601362,4.11346454425226,1.97517641627497,225.603,0,225.603,11,11,42,42,249,249,1,1,238,238,232,232,1,1,5,5,0,0,3,3,1,1,"BB","B","2019","BB.B",0.166836018773891,0.44173495529014,0.645995409882293,1.49103341706902,249,8
"OR.A.L5.2019",2019,"OR","A","L",5,1566.4,92.8216569556911,9,355.8,23.2064646165675,89.318,0.3214,0.003440125590867,0.00048976263455906,77.7777777777777,52.899469841058,13.2248674602645,0.25,0,0.0125,0,0,0,20,1,1,83.43025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",2.63010855683269,0.663814642502382,0.192014332340003,0.159864126578686,0.389255052808693,0.0182448458310527,0.178995874637637,0.178995874637637,0.398322468076042,-0.172366031246476,-0.717143857609171,-0.852531152641554,-0.403852710522114,-1.66632166710947,-0.906078552915135,-0.906078552915135,18,14,0,NA,43.346253,-124.318258,43.346096,-124.318403,1922.2,1495.04444444444,3.17465410348992,3.440125590867,1.89085553057493,170.62,0,170.62,29,29,70,70,136,136,3,3,76,76,51,51,3,3,15,15,1,1,1,1,0,0,"BB","B","2020","BB.B",0.814595336076818,2.14301167998966,0.920170837904691,2.73709141982181,135,19
"OR.A.L6.2019",2019,"OR","A","L",6,1519.6,38.1504914778303,8.2,390.6,8.26801064343775,83.8172,0.3474,0.00424734796822612,0.00047456274496212,63.8888888888889,27.7777777777778,6.94444444444445,0.25,0,0,0,0,0,20,1,3,88.74255,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",2.91431467253369,1.1040071148337,0.0904452861963255,0.0186636804777902,0.673305905748208,0.104799292385177,0.0746547219111609,0.0746547219111609,0.456684218936649,0.0330183741885179,-1.00829011255107,-1.6624438558833,-0.182487419328604,-1.03208480110851,-1.39887923928602,-1.39887923928602,18,14,0,NA,43.346115,-124.31847,43.346104,-124.318725,1910.2,1220.40555555556,3.08650417597924,4.24734796822612,1.80542533525031,56.698,0.539,57.237,15,15,60,60,91,91,0,0,76,76,72,72,0,0,2,2,3,3,0,0,0,0,"BB","B","2021","BB.B",0.536408646298756,1.27115017691828,0.841569707887208,2.17256042126303,91,12
"OR.A.U1.2019",2019,"OR","A","U",1,898.6,94.9434568572263,8.2,238.2,7.53923072998831,41.255,0.1022,0.0024642240572849,0.00015301697490271,77.7777777777778,20.2860206483395,5.07150516208487,0.245,0.19,0.195,0.157894736842105,0.0226053043370475,0.159994016652632,19,0.95,8,45.6864210526316,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",0.910115915449745,0.467365319897275,0,0,0.152485513876182,0.0508285046253939,0,0,-0.0361633597663327,-0.324693207406137,-2,-2,-1.25086469622576,-1.47605700448529,-2,-2,18,14,0.2,NA,43.345965,-124.317859,43.345854,-124.318039,1136.8,884.177777777778,2.94653959549435,2.4642240572849,1.89085553057493,140.109,0,140.109,10,10,42,42,152,152,0,0,129,129,124,124,0,0,4,4,1,1,4,4,0,0,"BB","B","2019","BB.B",0.342970914127424,0.7583702003688,0.707269090709336,1.53974260987314,152,7
"OR.A.U2.2019",2019,"OR","A","U",2,673.6,62.3591212253669,7.2,175.4,5.49181208709839,39.234,0.12402,0.00320210018424643,0.00063519905535233,91.6666666666666,33.1786534577202,8.29466336443004,0.25,0.0575,0.3025,0.15,0.0262839329507296,0.12854523328,20,1,7,37.2388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",1.71830662537825,0.313440714619318,0,0,0.626881429238637,0.0541125541125541,0,0,0.236964686318185,-0.49046745802792,-2,-2,-0.196211862346463,-1.46364513987621,-2,-2,18,14,0.4,NA,43.34577,-124.318058,43.345895,-124.318238,849,778.249999999999,2.89111912935455,3.20210018424643,1.9622114391106,53.98,0,53.98,11,11,70,70,33,33,1,1,6,6,3,3,1,1,3,3,0,0,0,0,0,0,"BB","B","2020","BB.B",0.576675849403122,1.39104851187038,0.837247100912193,2.02843402306411,33,9
"OR.A.U3.2019",2019,"OR","A","U",3,636.6,65.2614740869374,7.4,193.8,22.6856783015188,36.964,0.11818,0.00352544207296691,0.00105450489279043,83.3333333333333,6.41500299099584,1.60375074774896,0.2475,0.03,0.2125,0.315789473684211,0.0629327870957372,0.510356624494737,19,0.95,7,33.8137368421053,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,"OR","OR.A.2019",2.26314400303855,1.01070575587272,0,0,0.834958831443893,0.175746924428823,0,0,0.34865254650441,-0.00784937118981121,-2,-2,-0.0763746638258978,-1.22094954410853,-2,-2,18,14,0.4,NA,43.345911,-124.318344,43.345921,-124.318573,830.4,692,2.84010609445676,3.52544207296691,1.92081875395237,103.653,17.181,120.834,19,19,60,60,254,254,0,0,188,188,171,171,0,0,7,7,80,80,0,0,0,0,"BB","B","2021","BB.B",0.798809597619195,1.87672267792753,0.880317616383417,2.27351667608872,254,12
"OR.B.L4.2019",2019,"OR","B","L",4,1522.6,159.306183181947,8.6,359.8,26.7607922154782,110.374,0.36336,0.00310466641707338,0.00043365741306086,75,13.981174880131,3.49529372003275,0.225,0,0.23,0,0,0,20,1,4,121.4915,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",0.743002424290909,0.315403323545146,0.0299886043303545,0.0299886043303545,0.149943021651772,0.0299886043303545,0.0677358487815095,0.0677358487815095,-0.26127959843853,-0.551584704846441,-1.57752169259724,-1.57752169259724,-1.25439899157179,-1.57752169259724,-1.11155263240542,-1.11155263240542,17,14,0,NA,43.359915,-124.309853,43.359739,-124.309796,1882.4,1411.8,3.14977317755966,3.10466641707338,1.8750612633917,145.539,0,145.539,9,9,42,42,58,58,2,2,39,39,35,35,2,2,4,4,1,1,4,4,2,2,"BB","B","2019","BB.B",0.57372175980975,1.10890595540184,0.750446474725466,1.56306676021941,58,6
"OR.B.L5.2019",2019,"OR","B","L",5,2001,96.6472969099498,8.8,462,23.6262565803387,128.52,0.37018,0.00290076166753922,0.00041431618898867,94.4444444444443,43.0331482911933,10.7582870727983,0.25,0,0.0625,0,0,0,20,1,4,126.6605,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",0.851415149620721,0.241536664205319,0.258427350883181,0.161462355246606,0.128556806777001,0.0160148617917427,0,0,-0.0871771538564897,-0.607925209082345,-0.840995926010422,-0.949014257005549,-0.869964948226067,-1.68822173310294,-2,-2,17,14,0.2,NA,43.359682,-124.30979,43.359561,-124.30995,2463,2326.16666666666,3.36664082811407,2.90076166753922,1.97517641627497,213.82,0,213.82,32,32,70,70,147,147,7,7,85,85,65,65,7,7,8,8,1,1,0,0,0,0,"BB","B","2020","BB.B",0.786550287641341,2.09506601492636,0.924104684566484,2.84171321472773,142,22
"OR.B.L6.2019",2019,"OR","B","L",6,1749.4,173.293277422986,8.2,442,29.0224051380998,106.251,0.25512,0.00239389633106791,2.72092577389092e-05,83.3333333333335,55.5555555555558,13.8888888888889,0.25,0,0.1,0,0,0,20,1,0,99.23575,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",2.19909201756723,1.47246440021518,0.0337769371073431,0.0337769371073431,0.166140519035132,0.132363581927789,0,0,0.205869294172351,-0.0360226615125293,-1.55519825103329,-1.55519825103329,-0.847390098956851,-0.907291612089122,-2,-2,17,14,0,NA,43.359509,-124.310007,43.359406,-124.310182,2191.4,1826.16666666667,3.26154041126538,2.39389633106791,1.92081875395238,218.299,1.521,219.82,26,26,60,60,462,462,0,0,380,380,346,346,0,0,10,10,23,23,1,1,0,0,"BB","B","2021","BB.B",0.562195926542973,1.42157701030301,0.868168879374629,2.36591526472983,459,15
"OR.B.U1.2019",2019,"OR","B","U",1,561,48.2814664234632,6,138.6,8.05357063668035,22.946,0.04482,0.0019851194733045,8.76194312515553e-05,163.888888888889,151.63715626618,37.909289066545,0.1925,0.0675,0.2375,0.35,0.0140563014267907,0.23749578145,20,1,7,31.1705,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",0.260213374967473,0.260213374967473,0.260213374967473,0.260213374967473,0,0,0,0,-1.13768729107974,-1.13768729107974,-1.13768729107974,-1.13768729107974,-2,-2,-2,-2,17,14,0,NA,43.359001,-124.309629,43.358908,-124.309813,699.6,1146.56666666667,3.0593993116815,1.9851194733045,2.21454951087486,339.414,0,339.414,15,15,42,42,339,339,7,7,291,291,284,284,7,7,7,7,0,0,6,6,5,5,"BB","B","2019","BB.B",0.306697644468809,0.718499344824741,0.742868682885305,1.81615998935794,339,11
"OR.B.U2.2019",2019,"OR","B","U",2,713.4,78.9446641642106,7.8,171,14.3282936876657,43.416,0.11958,0.00255565825455371,0.00039036988340804,75,29.2217293297398,7.30543233243496,0.2225,0.0225,0.275,0.6,0.1265751073471,0.84744159202,20,1,12,26.26881415135,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",0.487329434697856,0.487329434697856,0.487329434697856,0.487329434697856,0,0,0,0,-0.303355836065274,-0.303355836065274,-0.303355836065274,-0.303355836065274,-2,-2,-2,-2,17,14,0,NA,43.358871,-124.309866,43.358804,-124.310094,884.4,663.3,2.82170999729838,2.55565825455371,1.8750612633917,132.25,0,132.25,23,23,70,70,94,94,7,7,44,44,19,19,7,7,13,13,0,0,1,1,1,1,"BB","B","2020","BB.B",0.844990548204159,2.18713886217328,0.911541047103488,2.55768822886262,92,15
"OR.B.U3.2019",2019,"OR","B","U",3,443.8,87.0938574183048,5.6,104.4,17.5288333895898,28.246,0.07728,0.00259446804369528,0.00012638432125038,47.2222222222221,60.433958785484,15.108489696371,0.2375,0.0375,0.2825,0.05,0.129750519010417,0.12456049825,20,1,10,26.017,"OR_B",-5.6118181818182,-0.263636363636408,-0.383636363636555,0.803636363636258,4.09656632115143,-20.7933461660808,19.6611107785774,4.97881818181809,2.1027474747475,2.3172727272726,3.43909090909079,2.71181818181821,5.1054545454546,8.800909646063,1.3723865233045,25.8929289603956,20.6411919191919,2.1027474747475,-7.9290909090908,-3.7027272727272,-3.09545454545476,-4.30181818181834,-4.70434332491157,-22.1657326893853,-6.2318181818182,-15.6623737373738,0,2019,"OR","OR.B.2019",0.566165471003811,0.485908649173955,0,0,0.0971817298347911,0.0971817298347911,0.0971817298347911,0.0971817298347911,-0.388105092822206,-1.00398466023151,-2,-2,-1.34479837687752,-1.34479837687752,-1.34479837687752,-1.34479837687752,17,14,0.4,NA,43.358779,-124.310158,43.358735,-124.3104,548.2,258.872222222222,2.41308545181447,2.59446804369528,1.67414642061099,50.16,0.17,50.33,18,18,60,60,239,239,1,1,234,234,228,228,1,1,5,5,4,4,2,2,0,0,"BB","B","2021","BB.B",0.21911381103272,0.640336645806223,0.776986683409734,2.08749523753611,239,14
"OR.C.L4.2019",2019,"OR","C","L",4,1445.6,93.7702511460858,9.6,282.6,42.5694726300432,101.668,0.44494,0.0042748425303215,0.00078288860432052,58.3333333333333,36.7115325955537,9.17788314888844,0.25,0.0475,0.0025,0.15,0.0184616608402178,0.3167068848,20,1,4,103.5035,"OR_C",26.6381818181817,-3.741606060606,-7.9155959595961,11.0815656565658,-0.518666666667,-44.9014343434346,45.5257272727272,53.7657676767676,56.000181818182,26.6381818181817,2.7893838383838,4.6594141414141,17.3213939393941,9.6810909090907,0.9343838383839,45.8880404040403,53.7657676767676,56.000181818182,0,-6.53098989898979,-12.5750101010102,-6.2398282828283,-10.1997575757577,-45.8358181818185,-0.362313131313099,0,0,2019,"OR","OR.C.2019",0.794189432307553,0.584780652218467,0,0,0.429947165702073,0.328852663380766,0.146668012393052,0.133883434184628,-0.116214396569707,-0.243722144452322,-2,-2,-0.439349061813851,-0.547464533252487,-0.807429318303438,-0.844932370184313,35,29,0.2,NA,44.613177,-124.014238,44.613,-124.014162,1728.2,1008.11666666667,3.00351079476588,4.2748425303215,1.76591679396663,75.15,67.63,142.78,24,24,54,54,587,587,7,7,554,554,532,532,7,7,0,0,99,99,0,0,0,0,"BB","C","2019","BB.C",0.794720360798563,1.79747037087953,0.879594364878548,2.34390813238798,587,15
"OR.C.L5.2019",2019,"OR","C","L",5,1458.2,165.954331067315,9,366,50.0629603599308,98.89,0.3556,0.00363936675164661,0.00029137691281114,52.7777777777778,27.7777777777778,6.94444444444445,0.25,0.0675,0.005,0.1,0.00765272217202962,0.08061785056,20,1,3,111.169,"OR_C",26.6381818181817,-3.741606060606,-7.9155959595961,11.0815656565658,-0.518666666667,-44.9014343434346,45.5257272727272,53.7657676767676,56.000181818182,26.6381818181817,2.7893838383838,4.6594141414141,17.3213939393941,9.6810909090907,0.9343838383839,45.8880404040403,53.7657676767676,56.000181818182,0,-6.53098989898979,-12.5750101010102,-6.2398282828283,-10.1997575757577,-45.8358181818185,-0.362313131313099,0,0,2019,"OR","OR.C.2019",1.1391144660608,0.641866226044237,0,0,0.29312196186295,0.192741133072793,0.1831686405872,0.173596148101607,0.0432988636680811,-0.1896224493609,-2,-2,-0.53050526007261,-0.700413040309354,-0.718485457933728,-0.73819965359183,35,29,0,NA,44.612948,-124.014145,44.61278,-124.01405,1824.2,962.772222222223,2.98352355157636,3.63936675164661,1.72245110018554,49.15,61.95,111.1,26,26,76,76,172,172,2,2,112,112,47,47,2,2,10,10,9,9,0,0,1,1,"BB","C","2020","BB.C",0.888182801514332,2.36152706949671,0.921170355705445,2.65642753685516,172,17
"OR.C.L6.2019",2019,"OR","C","L",6,1434.4,220.578466764097,9.2,383.6,47.0686732339037,128.254,0.668,0.00481223859715368,0.0007184462230435,69.4444444444445,18.9758347517771,4.74395868794426,0.25,0.09,0,0,0,0,20,1,3,130.7155,"OR_C",26.6381818181817,-3.741606060606,-7.9155959595961,11.0815656565658,-0.518666666667,-44.9014343434346,45.5257272727272,53.7657676767676,56.000181818182,26.6381818181817,2.7893838383838,4.6594141414141,17.3213939393941,9.6810909090907,0.9343838383839,45.8880404040403,53.7657676767676,56.000181818182,0,-6.53098989898979,-12.5750101010102,-6.2398282828283,-10.1997575757577,-45.8358181818185,-0.362313131313099,0,0,2019,"OR","OR.C.2019",0.46405221885488,0.292082062348144,0.00658070799643764,0.00658070799643764,0.17646271428751,0.133273321834283,0.0395264156252186,0.0395264156252186,-0.325301167470562,-0.52848600014975,-1.81761744658513,-1.81761744658513,-0.773516494532413,-0.906743095512178,-1.3069068936441,-1.3069068936441,35,29,0,NA,44.612736,-124.014057,44.612588,-124.013927,1818,1262.5,3.1012313867907,4.81223859715368,1.84163750790475,78.605,29.892,108.497,36,36,86,86,489,489,0,0,418,418,225,225,0,0,4,4,21,21,3,3,0,0,"BB","C","2021","BB.C",0.855198832390296,2.26323818549257,0.929284053649316,2.89544264686119,489,25
"OR.C.U1.2019",2019,"OR","C","U",1,1025.4,67.2061009135331,10.6,188,48.3063142870578,70.04,0.2238,0.00317601378328298,0.00032520098636895,44.4444444444444,24.0027433274365,6.00068583185914,0.2,0.0175,0.225,0.25,0.0221247515228248,0.41360614882,20,1,2,80.7045,"OR_C",26.6381818181817,-3.741606060606,-7.9155959595961,11.0815656565658,-0.518666666667,-44.9014343434346,45.5257272727272,53.7657676767676,56.000181818182,26.6381818181817,2.7893838383838,4.6594141414141,17.3213939393941,9.6810909090907,0.9343838383839,45.8880404040403,53.7657676767676,56.000181818182,0,-6.53098989898979,-12.5750101010102,-6.2398282828283,-10.1997575757577,-45.8358181818185,-0.362313131313099,0,0,2019,"OR","OR.C.2019",0.396609168641879,0.368340441006202,0,0,0.192316992751936,0.184710015673059,0.0662703832304179,0.0662703832304179,-0.468137269838058,-0.521293389727028,-2,-2,-0.793526649152121,-0.813112004741194,-1.26250817447295,-1.26250817447295,35,29,0.2,NA,44.613179,-124.013933,44.612987,-124.013858,1213.4,539.288888888888,2.73182147249667,3.17601378328298,1.64781748188864,42.74,69.676,112.416,25,25,54,54,964,964,5,5,878,878,811,811,5,5,0,0,52,52,0,0,0,0,"BB","C","2019","BB.C",0.756391935400561,1.73540339395532,0.8794756154784,2.37949741774587,964,17
